3731389852,2.0,0.0
3736083076,2.0,0.0
3736684097,7.0,2.0
3736994600,2.0,0.0
3738844984,9.0,1.0
3739446309,28.0,6.0
3739478140,43.0,4.0
3741582728,37.0,6.0
3742627219,4.0,0.0
3742692445,39.0,10.0
3743875708,4.0,0.0
3744106614,4.0,0.0
3744936604,69.0,4.0
3745677818,11.0,0.0
3747072157,26.0,0.0
3748229910,2.0,0.0
3748720888,78.0,7.0
3748909502,2.0,0.0
3752057112,2.0,0.0
3753758156,6.0,1.0
3755323506,21.0,2.0
3756640753,2.0,0.0
3757672875,2337.0,967.0
3758935273,4.0,0.0
3761818635,1.0,0.0
3761942097,11.0,2.0
3762860888,4.0,0.0
3763494664,6.0,0.0
3764329709,1.0,0.0
3765212611,10.0,1.0
3765433504,0.0,0.0
3766290342,8.0,0.0
3766973763,3.0,0.0
3767020403,2.0,0.0
3767035869,2.0,0.0
3769036399,0.0,0.0
3769518300,2.0,0.0
3769551683,8.0,0.0
3770151266,8.0,0.0
3771168117,4.0,0.0
3773070651,7.0,0.0
3773564741,18.0,3.0
3774103540,2.0,0.0
3774870894,59.0,10.0
3776631402,12.0,0.0
3777016674,2.0,0.0
3778036844,2.0,0.0
3778723781,386.0,0.0
3779260325,9.0,2.0
3780415828,4.0,0.0
3782409045,193.0,51.0
3782812525,14.0,1.0
3783977901,17.0,0.0
3783979663,27.0,2.0
3784021865,1.0,0.0
3784120102,98.0,32.0
3784367296,2.0,0.0
3784435614,1.0,0.0
3785146504,2.0,0.0
3787279047,2.0,0.0
3787503302,67.0,15.0
3787839455,14.0,2.0
3788980998,25.0,7.0
3789379757,31.0,5.0
3789402808,141.0,6.0
3790001722,42.0,6.0
3791290709,13.0,1.0
3792233622,24.0,1.0
3792245483,3.0,0.0
3792362600,19.0,3.0
3792413736,91.0,4.0
3792953441,42.0,5.0
3794063618,4.0,0.0
3794986432,2.0,0.0
3795134838,5.0,2.0
3795149962,450.0,1.0
3795156068,455.0,0.0
3795156313,3.0,0.0
3797449314,7.0,1.0
3797460723,21.0,1.0
3798453023,10.0,1.0
3798658570,2.0,0.0
3799458858,22.0,2.0
3800272386,125.0,19.0
3800989742,39.0,12.0
3801646969,22.0,2.0
3802026770,14.0,0.0
3802335735,4.0,1.0
3802339957,1.0,0.0
3802602037,11.0,1.0
3803052628,36.0,7.0
3803055615,46.0,3.0
3803659249,4.0,0.0
3804603307,14.0,2.0
3804822096,6.0,0.0
3805103054,2.0,0.0
3808471710,5.0,0.0
3808735054,6.0,1.0
3808747564,3.0,0.0
3809032639,2.0,0.0
3809698192,1.0,0.0
3811513595,53.0,11.0
3812656624,26.0,0.0
3812809624,1.0,0.0
3812814309,687.0,15.0
3813135937,200.0,26.0
3813645405,4.0,0.0
3813844724,104.0,15.0
3814546942,12.0,0.0
3814570200,9.0,0.0
3814723048,28.0,3.0
3814983923,2.0,0.0
3814998643,7.0,0.0
3815284050,1.0,0.0
3815485980,124.0,52.0
3815847830,410.0,2.0
3816172762,5.0,0.0
3816179292,2.0,0.0
3816415678,7.0,0.0
3816831972,17.0,0.0
