921716,17.0,20.0
10998357,45000.0,65000.0
23221523,140000.0,175000.0
91700727,14.0,20.0
103254301,60000.0,300000.0
1218575,0.0,0.0
2264355,0.0,0.0
9615617,0.0,0.0
11009123,0.0,0.0
69333422,0.0,0.0
83789755,0.0,0.0
95428182,0.0,0.0
111513530,0.0,0.0
115639136,0.0,0.0
117675818,0.0,0.0
141969940,0.0,0.0
175485704,0.0,0.0
228003844,0.0,0.0
229924287,0.0,0.0
231010577,0.0,0.0
243731357,0.0,0.0
258868844,0.0,0.0
263583866,0.0,0.0
266566927,55000.0,75000.0
266825034,60000.0,65000.0
280496925,4061.0,4817.0
345332937,0.0,0.0
358267047,0.0,0.0
368586246,0.0,0.0
445337908,90000.0,110000.0
606178500,105000.0,135000.0
658723396,0.0,0.0
705356075,24.0,28.0
935210241,0.0,0.0
974774701,0.0,0.0
1014822088,70000.0,80000.0
1093227543,60000.0,120000.0
1129235875,0.0,0.0
1448163866,65000.0,70000.0
1586552873,0.0,0.0
1755471110,0.0,0.0
1826257634,19.0,25.0
1880409118,0.0,0.0
2011147642,0.0,0.0
2147609712,0.0,0.0
2147609754,0.0,0.0
2147609766,70000.0,150000.0
2147609774,0.0,0.0
2147609785,0.0,0.0
2147609789,0.0,0.0
2147609816,0.0,0.0
2147609835,0.0,0.0
2147609840,20.0,25.0
2147609858,0.0,0.0
2147609929,0.0,0.0
2157930553,0.0,0.0
2234533717,0.0,0.0
2269442456,0.0,0.0
2314566469,0.0,0.0
2372177891,0.0,0.0
2404832493,23.0,26.0
2428973832,0.0,0.0
2457183642,0.0,0.0
2558399667,60.0,70.0
2735151240,0.0,0.0
2747409392,0.0,0.0
2748500131,131227.2,154398.4
2790549389,0.0,0.0
2796728000,28.0,40.0
2826285517,0.0,0.0
2838336689,0.0,0.0
2914254129,55000.0,60000.0
2920450495,55000.0,75000.0
2934066464,0.0,0.0
2954591060,25.0,28.0
2957460032,25.0,40.0
2974397965,75000.0,85000.0
2987175317,0.0,0.0
2989631782,75000.0,90000.0
3018278978,0.0,0.0
3040487795,0.0,0.0
3045980831,60000.0,90000.0
3075721793,50000.0,60000.0
3117273910,0.0,0.0
3127577086,0.0,0.0
3169712432,0.0,0.0
3177010992,75000.0,105000.0
3184403524,0.0,0.0
3189117072,70000.0,100000.0
3190494363,0.0,0.0
3196627399,0.0,0.0
3211657373,18.0,35.0
3245063922,0.0,0.0
3251984218,0.0,0.0
3260455681,72742.0,109113.0
3270034794,0.0,0.0
3273249702,120000.0,150000.0
3277232283,55000.0,72000.0
3297645846,74400.0,90000.0
3299509053,0.0,0.0
3308438674,0.0,0.0
3322949022,1.0,40000.0
3363439517,25.0,27.0
3364366864,0.0,0.0
3366698309,0.0,0.0
3377655935,0.0,0.0
3379554375,0.0,0.0
3383214611,0.0,0.0
3407282046,0.0,0.0
3422171886,25.0,30.0
3426467577,0.0,0.0
3431736996,0.0,0.0
3438939828,0.0,0.0
3438976411,45000.0,50000.0
3447180215,0.0,0.0
3458210342,0.0,0.0
3466187886,65000.0,85000.0
3475821770,0.0,0.0
3475933396,0.0,0.0
3478606637,0.0,0.0
3478651125,0.0,0.0
3480552482,0.0,0.0
3483544074,0.0,0.0
3486250934,0.0,0.0
3487703305,20.0,25.0
3492110889,0.0,0.0
3499072207,0.0,0.0
3511440340,25.0,30.0
3514667133,0.0,0.0
3514683108,75000.0,90000.0
3515274431,0.0,0.0
3520238337,0.0,0.0
3527189387,14.0,16.0
3530975184,60424.0,84864.0
3531344675,0.0,0.0
3533320307,0.0,0.0
3537193915,42000.0,60000.0
3540371917,0.0,0.0
3544166785,0.0,0.0
3547664337,0.0,0.0
3548616699,50.0,60.0
3550388220,18.0,19.0
3551631423,0.0,0.0
3555161614,0.0,0.0
3566954493,0.0,0.0
3574102287,0.0,0.0
3578562287,20.0,25.0
3580530332,0.0,0.0
3580545157,50000.0,100000.0
3581219846,0.0,0.0
3582587683,30000.0,40000.0
3583960568,0.0,0.0
3586167732,0.0,0.0
3592392532,0.0,0.0
3592869068,0.0,0.0
3594311833,0.0,0.0
3594710940,0.0,0.0
3599918756,0.0,0.0
3606129051,275000.0,297000.0
3606634863,40.88,49.69
3609090859,70000.0,85000.0
3610032286,1.0,130813.0
3610591138,0.0,0.0
3614817348,32.0,35.0
3619548798,150000.0,190000.0
3625991523,0.0,0.0
3626110567,50000.0,95000.0
3627141928,28.0,43.0
3629278196,0.0,0.0
3635014033,0.0,0.0
3635117665,0.0,0.0
3635916819,0.0,0.0
3636873993,17.0,20.0
3638272617,0.0,0.0
3639866700,0.0,0.0
3644730777,0.0,0.0
3649948789,60000.0,85000.0
3651735073,100000.0,110000.0
3651779099,39500.0,75000.0
3658924039,70000.0,100000.0
3659406780,36000.0,42000.0
3660449148,0.0,0.0
3662420217,0.0,0.0
3663813835,45000.0,50000.0
3666781416,0.0,0.0
3678077169,15.0,20.0
3679026145,0.0,0.0
3681437990,60000.0,72000.0
3682650399,0.0,0.0
3684991720,44.0,47.0
3687125020,0.0,0.0
3690117793,7000.0,9000.0
3691624158,0.0,0.0
3691793998,14.0,16.0
3692329268,0.0,0.0
3693083161,0.0,0.0
3693886408,0.0,0.0
3694149664,0.0,0.0
3698445650,50000.0,75000.0
3699237531,0.0,0.0
3699309082,20.0,40.0
3699945651,0.0,0.0
3700064749,40.0,50.0
3700068571,0.0,0.0
3700617207,28.0,30.0
3700694895,0.0,0.0
3701198910,22.0,24.0
3702659694,0.0,0.0
